timestamp,multiplier,bet_placed,stake,cashout_time,profit_loss,prediction,confidence,range,source
2025-10-17T00:20:03.163131,1.84,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.41,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.11,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,6.28,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.09,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.08,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,2.22,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,2.07,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,2.61,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,2.12,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,6.91,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.86,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,13.41,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.37,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,2.39,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,3.91,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,5.09,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.31,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.13,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,6.14,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,3.65,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.99,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.09,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,2.57,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.06,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.65,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.07,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,8.38,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.62,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,5.85,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.92,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.07,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.05,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.31,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.18,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,6.17,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,91.43,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.51,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,2.69,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.66,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,9.61,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.21,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.2,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.54,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.48,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.91,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.3,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,2.68,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,4.57,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,4.48,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.13,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,2.11,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.02,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,3.09,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,7.26,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.35,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.85,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.43,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.34,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,5.7,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.0,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.81,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.68,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,2.64,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,4.46,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.47,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.53,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.44,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.31,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,3.88,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,4.09,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.13,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,4.47,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,3.37,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.57,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,3.81,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,7.26,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,5.59,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,4.36,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.51,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,2.48,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.3,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,3.74,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.26,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,3.76,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.05,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.73,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.49,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,2.76,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,3.28,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.14,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.41,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,702.77,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.64,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.0,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,2.54,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,10.74,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.29,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.54,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.12,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.68,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.23,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,5.6,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,4.16,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,3.93,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.02,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,10.7,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,3.28,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.14,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.42,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,32.79,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.8,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,2.1,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.7,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,4.52,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.06,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.46,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.59,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,38.98,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.75,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,4.36,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.24,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.13,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:20:03.163131,1.3,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.09,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.04,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.73,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.8,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.07,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.86,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.93,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,4.97,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,122.52,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.61,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.41,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,2.35,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.43,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,4.1,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.38,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,14.0,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.66,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,2.41,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.52,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.26,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.3,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.0,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.83,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.5,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,2.17,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.17,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,5.36,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.84,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.41,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.11,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,6.28,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.09,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.08,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,2.22,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,2.07,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,2.61,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,2.12,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,6.91,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.86,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,13.41,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.37,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,2.39,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,3.91,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,5.09,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.31,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.13,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,6.14,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,3.65,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.99,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.09,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,2.57,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.06,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.65,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.07,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,8.38,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.62,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,5.85,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.92,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.07,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.05,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.31,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.18,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,6.17,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,91.43,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.51,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,2.69,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.66,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,9.61,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.21,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.2,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.54,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.48,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.91,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.3,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,2.68,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,4.57,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,4.48,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.13,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,2.11,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.02,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,3.09,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,7.26,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.35,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.85,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.43,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.34,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,5.7,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.0,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.81,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.68,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,2.64,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,4.46,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.47,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.53,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.44,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.31,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,3.88,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,4.09,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.13,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,4.47,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,3.37,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.57,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,3.81,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,7.26,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,5.59,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,4.36,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.51,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,2.48,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.3,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,3.74,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.26,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,3.76,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.05,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.73,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.49,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,2.76,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,3.28,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.14,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.41,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,702.77,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.64,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.0,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,2.54,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,10.74,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.29,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.54,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.12,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.68,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.23,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,5.6,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,4.16,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,3.93,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.02,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,10.7,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,3.28,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.14,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.42,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,32.79,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.8,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,2.1,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.7,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,4.52,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.06,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.46,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.59,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,38.98,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,1.75,False,0,0,0,0,0,unknown,manual_input
2025-10-17T00:29:58.223843,4.36,False,0,0,0,0,0,unknown,manual_input
